"index","date","location","speed","position","daytime","weather","class","source direction","mic","channel"
"4092","2019-11-19-07-25","Langewiesener-Strasse","50","584386","M","D","C","L","SE","34"
"4093","2019-11-19-16-30","Langewiesener-Strasse","50","1847240","A","D","C","L","SE","34"
"4094","2019-11-18-15-45","Langewiesener-Strasse","50","284072","A","D","C","L","SE","34"
"4095","2019-11-12-09-00","Schleusinger-Allee","70","3377144","M","W","C","L","SE","34"
"4096","2019-11-18-15-45","Langewiesener-Strasse","50","2262184","A","D","C","L","SE","34"
"4097","2019-11-19-08-30","Langewiesener-Strasse","50","1619312","M","D","C","R","SE","34"
"4098","2019-11-13-15-30","Schleusinger-Allee","70","792770","A","D","C","R","SE","34"
"4099","2019-11-19-07-25","Langewiesener-Strasse","50","2477911","M","D","C","R","SE","34"
"4100","2019-11-18-16-40","Langewiesener-Strasse","50","2334834","A","D","T","L","SE","34"
"4101","2019-11-13-15-55","Schleusinger-Allee","70","3547458","A","D","C","R","SE","34"
"4102","2019-11-18-16-40","Langewiesener-Strasse","50","1019048","A","D","C","R","SE","34"
"4103","2019-11-18-16-40","Langewiesener-Strasse","50","2404685","A","D","C","L","SE","34"
"4104","2019-11-19-08-30","Langewiesener-Strasse","50","902120","M","D","T","L","SE","34"
"4105","2019-11-12-16-00","Schleusinger-Allee","70","1938200","A","W","C","L","SE","34"
"4106","2019-11-19-16-30","Langewiesener-Strasse","50","232304","A","D","C","R","SE","34"
"4107","2019-11-19-07-25","Langewiesener-Strasse","50","1699136","M","D","C","R","SE","34"
"4108","2019-11-13-15-55","Schleusinger-Allee","70","1497624","A","D","C","R","SE","34"
"4109","2019-11-19-08-30","Langewiesener-Strasse","50","1550584","M","D","C","R","SE","34"
"4110","2019-11-19-16-30","Langewiesener-Strasse","50","882608","A","D","C","R","SE","34"
"4111","2019-11-19-15-25","Langewiesener-Strasse","50","2123026","A","D","C","R","SE","34"
"4112","2019-11-19-15-25","Langewiesener-Strasse","50","165600","A","D","C","R","SE","34"
"4113","2019-11-13-15-55","Schleusinger-Allee","70","791320","A","D","C","R","SE","34"
"4114","2019-11-12-16-00","Schleusinger-Allee","70","1371416","A","W","C","R","SE","34"
"4115","2019-11-12-09-00","Schleusinger-Allee","70","2728813","M","W","C","R","SE","34"
"4116","2019-11-18-15-45","Langewiesener-Strasse","50","77613","A","D","C","L","SE","34"
"4117","2019-11-13-08-00","Schleusinger-Allee","70","3532338","M","W","C","L","SE","34"
"4118","2019-11-12-09-00","Schleusinger-Allee","70","3063544","M","W","C","L","SE","34"
"4119","2019-11-19-15-25","Langewiesener-Strasse","50","2520280","A","D","C","R","SE","34"
"4120","2019-10-22-08-40","Fraunhofer-IDMT","30","461186","M","D","M","R","SE","34"
"4121","2019-11-18-15-45","Langewiesener-Strasse","50","1545688","A","D","C","L","SE","34"
"4122","2019-11-19-07-25","Langewiesener-Strasse","50","1188632","M","D","C","L","SE","34"
"4123","2019-11-13-15-55","Schleusinger-Allee","70","513016","A","D","T","L","SE","34"
"4124","2019-11-12-16-00","Schleusinger-Allee","70","489848","A","W","C","R","SE","34"
"4125","2019-11-19-08-30","Langewiesener-Strasse","50","1381432","M","D","C","R","SE","34"
"4126","2019-11-13-15-55","Schleusinger-Allee","70","2812962","A","D","C","R","SE","34"
"4127","2019-11-13-08-00","Schleusinger-Allee","70","1701800","M","W","T","L","SE","34"
"4128","2019-11-18-07-25","Langewiesener-Strasse","50","1637192","M","D","C","R","SE","34"
"4129","2019-10-23-08-35","Fraunhofer-IDMT","30","961752","M","D","C","R","SE","34"
"4130","2019-11-19-15-25","Langewiesener-Strasse","50","349037","A","D","C","L","SE","34"
"4131","2019-11-13-15-30","Schleusinger-Allee","70","817176","A","D","C","R","SE","34"
"4132","2019-11-19-16-30","Langewiesener-Strasse","50","1057976","A","D","C","L","SE","34"
"4133","2019-11-19-16-30","Langewiesener-Strasse","50","776456","A","D","C","L","SE","34"
"4134","2019-11-13-15-30","Schleusinger-Allee","70","90520","A","D","C","L","SE","34"
"4135","2019-11-19-15-25","Langewiesener-Strasse","50","2737431","A","D","C","R","SE","34"
"4136","2019-10-22-08-40","Fraunhofer-IDMT","30","1414168","M","D","C","R","SE","34"
"4137","2019-11-19-16-30","Langewiesener-Strasse","50","586040","A","D","C","R","SE","34"
"4138","2019-11-19-16-30","Langewiesener-Strasse","50","604592","A","D","C","L","SE","34"
"4139","2019-11-18-15-45","Langewiesener-Strasse","50","2237936","A","D","C","R","SE","34"
"4140","2019-10-23-08-35","Fraunhofer-IDMT","30","1151576","M","D","C","R","SE","34"
"4141","2019-11-19-16-30","Langewiesener-Strasse","50","1124288","A","D","C","L","SE","34"
"4142","2019-11-12-10-00","Schleusinger-Allee","70","438520","M","W","C","L","SE","34"
"4143","2020-08-29-14-02","Hohenwarte","unknown","1769373","M","D","M","R","SE","12"
"4144","2019-11-12-16-00","Schleusinger-Allee","70","985400","A","W","C","R","SE","34"
"4145","2019-11-18-16-40","Langewiesener-Strasse","50","1046119","A","D","T","L","SE","34"
"4146","2019-11-19-08-30","Langewiesener-Strasse","50","1591800","M","D","C","L","SE","34"
"4147","2019-11-19-16-30","Langewiesener-Strasse","50","380024","A","D","C","R","SE","34"
"4148","2019-10-23-08-35","Fraunhofer-IDMT","30","1412120","M","D","C","R","SE","34"
"4149","2019-11-13-15-55","Schleusinger-Allee","70","1779245","A","D","C","L","SE","34"
"4150","2020-08-29-14-02","Hohenwarte","unknown","1309308","M","D","M","R","SE","12"
"4151","2019-11-12-10-00","Schleusinger-Allee","70","436440","M","W","C","L","SE","34"
"4152","2019-11-12-16-00","Schleusinger-Allee","70","853112","A","W","C","R","SE","34"
"4153","2019-11-18-16-40","Langewiesener-Strasse","50","564946","A","D","C","L","SE","34"
"4154","2019-11-13-15-55","Schleusinger-Allee","70","2227181","A","D","T","R","SE","34"
"4155","2019-11-19-07-25","Langewiesener-Strasse","50","1327352","M","D","C","L","SE","34"
"4156","2019-11-19-15-25","Langewiesener-Strasse","50","1916008","A","D","T","L","SE","34"
"4157","2019-11-19-16-30","Langewiesener-Strasse","50","887624","A","D","T","L","SE","34"
"4158","2019-11-19-08-30","Langewiesener-Strasse","50","1040791","M","D","C","R","SE","34"
"4159","2019-11-13-15-30","Schleusinger-Allee","70","705133","A","D","T","L","SE","34"
"4160","2019-11-12-10-00","Schleusinger-Allee","70","129304","M","W","C","L","SE","34"
"4161","2019-11-19-15-25","Langewiesener-Strasse","50","2534957","A","D","C","L","SE","34"
"4162","2019-11-19-07-25","Langewiesener-Strasse","50","2702840","M","D","C","R","SE","34"
"4163","2019-11-12-09-00","Schleusinger-Allee","70","837656","M","W","C","R","SE","34"
"4164","2019-11-13-08-00","Schleusinger-Allee","70","2135480","M","W","T","R","SE","34"
"4165","2019-10-23-16-20","Fraunhofer-IDMT","30","1997240","A","D","C","L","SE","34"
"4166","2019-11-19-16-30","Langewiesener-Strasse","50","860720","A","D","T","L","SE","34"
"4167","2019-11-12-10-00","Schleusinger-Allee","70","651000","M","W","C","L","SE","34"
"4168","2019-11-19-16-30","Langewiesener-Strasse","50","848696","A","D","C","R","SE","34"
"4169","2019-11-19-15-25","Langewiesener-Strasse","50","2309314","A","D","C","L","SE","34"
"4170","2019-11-18-16-40","Langewiesener-Strasse","50","954440","A","D","C","R","SE","34"
"4171","2019-10-23-08-35","Fraunhofer-IDMT","30","896536","M","D","C","R","SE","34"
"4172","2019-11-13-15-55","Schleusinger-Allee","70","2806877","A","D","C","R","SE","34"
"4173","2019-11-18-15-45","Langewiesener-Strasse","50","113986","A","D","C","R","SE","34"
"4174","2019-10-23-16-20","Fraunhofer-IDMT","30","1403416","A","D","C","L","SE","34"
"4175","2019-11-13-15-55","Schleusinger-Allee","70","3466093","A","D","C","R","SE","34"
"4176","2019-10-22-08-40","Fraunhofer-IDMT","30","1272258","M","D","B","R","SE","34"
"4177","2019-11-18-16-40","Langewiesener-Strasse","50","1626008","A","D","T","L","SE","34"
"4178","2019-11-18-16-40","Langewiesener-Strasse","50","2047778","A","D","C","R","SE","34"
"4179","2019-11-13-15-55","Schleusinger-Allee","70","2710520","A","D","C","R","SE","34"
"4180","2019-10-22-16-35","Fraunhofer-IDMT","30","947394","A","D","C","R","SE","34"
"4181","2019-11-18-16-40","Langewiesener-Strasse","50","1479416","A","D","T","L","SE","34"
"4182","2019-11-12-16-00","Schleusinger-Allee","70","58664","A","W","C","R","SE","34"
"4183","2019-11-19-16-30","Langewiesener-Strasse","50","769136","A","D","T","L","SE","34"
"4184","2019-11-18-15-45","Langewiesener-Strasse","50","2393056","A","D","C","R","SE","34"
"4185","2019-11-19-15-25","Langewiesener-Strasse","50","802088","A","D","C","L","SE","34"
"4186","2019-11-18-15-45","Langewiesener-Strasse","50","1008824","A","D","C","R","SE","34"
"4187","2019-11-12-09-00","Schleusinger-Allee","70","1611608","M","W","C","L","SE","34"
"4188","2019-11-12-09-00","Schleusinger-Allee","70","3336056","M","W","C","L","SE","34"
"4189","2019-10-23-16-20","Fraunhofer-IDMT","30","220568","A","D","C","L","SE","34"
"4190","2019-10-23-16-20","Fraunhofer-IDMT","30","1088173","A","D","C","R","SE","34"
"4191","2019-11-18-07-25","Langewiesener-Strasse","50","985256","M","D","C","R","SE","34"
"4192","2019-11-19-15-25","Langewiesener-Strasse","50","2401431","A","D","C","R","SE","34"
"4193","2019-11-19-15-25","Langewiesener-Strasse","50","408957","A","D","C","L","SE","34"
"4194","2019-11-19-07-25","Langewiesener-Strasse","50","1061096","M","D","T","R","SE","34"
"4195","2019-11-13-08-00","Schleusinger-Allee","70","2262920","M","W","C","L","SE","34"
"4196","2019-11-13-15-55","Schleusinger-Allee","70","2739192","A","D","C","R","SE","34"
"4197","2020-08-29-16-07","Hohenwarte","unknown","2693540","M","D","M","L","SE","12"
"4198","2019-11-19-15-25","Langewiesener-Strasse","50","2671597","A","D","C","L","SE","34"
"4199","2019-11-12-16-00","Schleusinger-Allee","70","476120","A","W","C","R","SE","34"
"4200","2019-11-18-16-40","Langewiesener-Strasse","50","322717","A","D","C","L","SE","34"
"4201","2019-11-18-16-40","Langewiesener-Strasse","50","1048184","A","D","T","L","SE","34"
"4202","2019-11-19-15-25","Langewiesener-Strasse","50","2735128","A","D","C","L","SE","34"
"4203","2019-11-18-15-45","Langewiesener-Strasse","50","1412706","A","D","C","L","SE","34"
"4204","2019-11-19-07-25","Langewiesener-Strasse","50","2318552","M","D","C","R","SE","34"
"4205","2019-11-18-07-25","Langewiesener-Strasse","50","806024","M","D","C","R","SE","34"
"4206","2019-11-19-07-25","Langewiesener-Strasse","50","2237143","M","D","C","L","SE","34"
"4207","2019-11-13-08-00","Schleusinger-Allee","70","294968","M","W","C","L","SE","34"
"4208","2019-11-12-10-00","Schleusinger-Allee","70","693453","M","W","C","L","SE","34"
"4209","2019-11-18-16-40","Langewiesener-Strasse","50","174410","A","D","T","L","SE","34"
"4210","2019-11-18-16-40","Langewiesener-Strasse","50","1635368","A","D","T","L","SE","34"
"4211","2019-11-13-08-00","Schleusinger-Allee","70","2923992","M","W","C","L","SE","34"
"4212","2019-10-23-08-35","Fraunhofer-IDMT","30","127960","M","D","C","L","SE","34"
"4213","2019-11-19-08-30","Langewiesener-Strasse","50","799160","M","D","C","R","SE","34"
"4214","2019-11-19-15-25","Langewiesener-Strasse","50","1227032","A","D","C","R","SE","34"
"4215","2019-11-18-15-45","Langewiesener-Strasse","50","1826392","A","D","C","R","SE","34"
"4216","2019-11-18-16-40","Langewiesener-Strasse","50","537160","A","D","C","L","SE","34"
"4217","2019-11-12-16-00","Schleusinger-Allee","70","41432","A","W","C","R","SE","34"
"4218","2019-11-19-15-25","Langewiesener-Strasse","50","2576856","A","D","C","R","SE","34"
"4219","2019-11-18-15-45","Langewiesener-Strasse","50","14040","A","D","C","L","SE","34"
"4220","2019-11-18-07-25","Langewiesener-Strasse","50","799832","M","D","C","R","SE","34"
"4221","2019-11-18-16-40","Langewiesener-Strasse","50","100040","A","D","C","R","SE","34"
"4222","2019-11-19-15-25","Langewiesener-Strasse","50","2016466","A","D","C","R","SE","34"
"4223","2019-11-19-15-25","Langewiesener-Strasse","50","3394861","A","D","C","R","SE","34"
"4224","2020-08-29-12-07","Hohenwarte","unknown","4710550","M","D","M","L","SE","12"
"4225","2019-11-18-16-40","Langewiesener-Strasse","50","1664120","A","D","T","L","SE","34"
"4226","2019-10-23-16-20","Fraunhofer-IDMT","30","2781378","A","D","C","L","SE","34"
"4227","2019-10-23-16-20","Fraunhofer-IDMT","30","1379181","A","D","C","R","SE","34"
"4228","2019-11-13-15-55","Schleusinger-Allee","70","208712","A","D","T","R","SE","34"
"4229","2019-11-19-16-30","Langewiesener-Strasse","50","353432","A","D","C","L","SE","34"
"4230","2019-11-18-16-40","Langewiesener-Strasse","50","848600","A","D","C","R","SE","34"
"4231","2019-11-19-07-25","Langewiesener-Strasse","50","786800","M","D","C","R","SE","34"
"4232","2019-11-19-07-25","Langewiesener-Strasse","50","3562424","M","D","C","L","SE","34"
"4233","2019-11-18-16-40","Langewiesener-Strasse","50","1679768","A","D","C","R","SE","34"
"4234","2019-11-12-09-00","Schleusinger-Allee","70","1011400","M","W","C","L","SE","34"
"4235","2019-11-13-15-55","Schleusinger-Allee","70","3272514","A","D","C","R","SE","34"
"4236","2019-11-18-07-25","Langewiesener-Strasse","50","1212920","M","D","C","L","SE","34"
"4237","2019-11-19-15-25","Langewiesener-Strasse","50","1309528","A","D","C","R","SE","34"
"4238","2019-11-19-08-30","Langewiesener-Strasse","50","1426952","M","D","C","R","SE","34"
"4239","2019-11-13-15-55","Schleusinger-Allee","70","3189416","A","D","C","R","SE","34"
"4240","2019-10-22-08-40","Fraunhofer-IDMT","30","405186","M","D","C","L","SE","34"
"4241","2019-11-18-16-40","Langewiesener-Strasse","50","1005512","A","D","C","L","SE","34"
"4242","2019-11-19-07-25","Langewiesener-Strasse","50","607160","M","D","C","L","SE","34"
"4243","2019-11-19-07-25","Langewiesener-Strasse","50","1119176","M","D","C","R","SE","34"
"4244","2019-11-13-15-55","Schleusinger-Allee","70","2045144","A","D","C","R","SE","34"
"4245","2019-11-19-08-30","Langewiesener-Strasse","50","1183576","M","D","C","R","SE","34"
"4246","2019-10-22-16-35","Fraunhofer-IDMT","30","469400","A","D","C","L","SE","34"
"4247","2019-11-19-16-30","Langewiesener-Strasse","50","1874240","A","D","C","R","SE","34"
"4248","2019-11-12-09-00","Schleusinger-Allee","70","772920","M","W","C","L","SE","34"
"4249","2019-11-18-07-25","Langewiesener-Strasse","50","1724648","M","D","C","R","SE","34"
"4250","2020-08-29-14-02","Hohenwarte","unknown","3924056","M","D","M","R","SE","12"
"4251","2019-11-18-07-25","Langewiesener-Strasse","50","130466","M","D","C","R","SE","34"
"4252","2019-11-19-15-25","Langewiesener-Strasse","50","1501176","A","D","C","L","SE","34"
"4253","2019-11-18-16-40","Langewiesener-Strasse","50","2350402","A","D","C","L","SE","34"
"4254","2019-11-19-15-25","Langewiesener-Strasse","50","3475800","A","D","T","L","SE","34"
"4255","2019-11-13-15-55","Schleusinger-Allee","70","3562733","A","D","C","R","SE","34"
"4256","2019-11-18-15-45","Langewiesener-Strasse","50","2051960","A","D","C","L","SE","34"
"4257","2019-11-13-15-55","Schleusinger-Allee","70","872866","A","D","C","L","SE","34"
"4258","2019-11-19-07-25","Langewiesener-Strasse","50","1593488","M","D","C","R","SE","34"
"4259","2019-11-12-16-00","Schleusinger-Allee","70","1550648","A","W","C","L","SE","34"
"4260","2019-11-13-08-00","Schleusinger-Allee","70","3586285","M","W","C","L","SE","34"
"4261","2019-11-18-16-40","Langewiesener-Strasse","50","2123677","A","D","C","R","SE","34"
"4262","2019-11-19-07-25","Langewiesener-Strasse","50","441272","M","D","C","R","SE","34"
"4263","2019-11-12-09-00","Schleusinger-Allee","70","2049176","M","W","C","R","SE","34"
"4264","2019-11-13-08-00","Schleusinger-Allee","70","1697576","M","W","C","R","SE","34"
"4265","2019-11-18-16-40","Langewiesener-Strasse","50","1523816","A","D","C","R","SE","34"
"4266","2019-11-19-16-30","Langewiesener-Strasse","50","1275632","A","D","C","L","SE","34"
"4267","2019-11-18-15-45","Langewiesener-Strasse","50","820088","A","D","C","L","SE","34"
"4268","2019-10-23-16-20","Fraunhofer-IDMT","30","311192","A","D","C","R","SE","34"
"4269","2019-11-19-07-25","Langewiesener-Strasse","50","2612072","M","D","C","L","SE","34"
"4270","2019-11-13-15-30","Schleusinger-Allee","70","147693","A","D","C","R","SE","34"
"4271","2019-11-19-08-30","Langewiesener-Strasse","50","874376","M","D","B","R","SE","34"
"4272","2020-08-29-16-07","Hohenwarte","unknown","1215112","M","D","M","L","SE","12"
"4273","2019-10-22-08-40","Fraunhofer-IDMT","30","2837602","M","D","C","R","SE","34"
"4274","2019-11-13-15-55","Schleusinger-Allee","70","3364888","A","D","C","L","SE","34"
"4275","2019-11-19-16-30","Langewiesener-Strasse","50","1707416","A","D","C","R","SE","34"
"4276","2019-11-12-09-00","Schleusinger-Allee","70","1494008","M","W","C","R","SE","34"
"4277","2020-08-29-12-07","Hohenwarte","unknown","4715388","M","D","M","L","SE","12"
"4278","2019-11-13-15-55","Schleusinger-Allee","70","463768","A","D","C","R","SE","34"
"4279","2019-11-13-15-55","Schleusinger-Allee","70","2503874","A","D","T","L","SE","34"
"4280","2019-11-13-08-00","Schleusinger-Allee","70","3342386","M","W","C","R","SE","34"
"4281","2019-11-13-08-00","Schleusinger-Allee","70","3210338","M","W","C","L","SE","34"
"4282","2019-11-13-15-55","Schleusinger-Allee","70","2039000","A","D","T","R","SE","34"
"4283","2019-10-22-16-35","Fraunhofer-IDMT","30","309848","A","D","C","R","SE","34"
"4284","2019-11-18-07-25","Langewiesener-Strasse","50","466088","M","D","C","L","SE","34"
"4285","2019-11-13-08-00","Schleusinger-Allee","70","229912","M","W","C","L","SE","34"
"4286","2019-11-13-15-55","Schleusinger-Allee","70","179448","A","D","T","L","SE","34"
"4287","2020-08-29-14-02","Hohenwarte","unknown","1645660","M","D","M","L","SE","12"
"4288","2019-11-13-15-55","Schleusinger-Allee","70","2216280","A","D","C","R","SE","34"
"4289","2019-11-12-09-00","Schleusinger-Allee","70","159746","M","W","C","L","SE","34"
"4290","2019-11-13-08-00","Schleusinger-Allee","70","2890690","M","W","C","R","SE","34"
"4291","2019-11-12-09-00","Schleusinger-Allee","70","662786","M","W","C","R","SE","34"
"4292","2019-11-19-15-25","Langewiesener-Strasse","50","3501506","A","D","C","R","SE","34"
"4293","2019-11-13-15-55","Schleusinger-Allee","70","2830677","A","D","C","R","SE","34"
